points: customPlane
(-1.677051,-1.944991,-1.562218)(-1.427051,-1.763356,-1.513274)(0.113725,0.003922,0.992157)
(-1.677051,-1.944991,-1.562218)(-0.108687,-3.412187,-1.075939)(0.113725,0.003922,0.992157)
(-1.427051,-1.763356,-1.513274)(0.072949,-2.853170,-0.884956)(0.113725,0.003922,0.992157)
(-1.427051,-1.763356,-1.513274)(-1.177051,-1.581720,-1.562218)(0.113725,0.003922,0.992157)
(-1.427051,-1.763356,-1.513274)(-0.022542,-3.147062,-0.933899)(0.113725,0.003922,0.992157)
(-1.177051,-1.581720,-1.562218)(0.168441,-2.559277,-0.933899)(0.113725,0.003922,0.992157)
(-1.177051,-1.581720,-1.562218)(-0.951523,-1.417864,-1.704257)(0.113725,0.003922,0.992157)
(-1.177051,-1.581720,-1.562218)(0.072949,-2.853170,-0.884956)(0.113725,0.003922,0.992157)
(-0.951523,-1.417864,-1.704257)(0.254585,-2.294153,-1.075939)(0.113725,0.003922,0.992157)
(-0.951523,-1.417864,-1.704257)(-0.772542,-1.287827,-1.925489)(0.113725,0.003922,0.992157)
(-0.951523,-1.417864,-1.704257)(0.168441,-2.559277,-0.933899)(0.113725,0.003922,0.992157)
(-0.772542,-1.287827,-1.925489)(0.322949,-2.083749,-1.297170)(0.113725,0.003922,0.992157)
(-0.772542,-1.287827,-1.925489)(-0.657630,-1.204339,-2.204257)(0.113725,0.003922,0.992157)
(-0.772542,-1.287827,-1.925489)(0.254585,-2.294153,-1.075939)(0.113725,0.003922,0.992157)
(-0.657630,-1.204339,-2.204257)(0.366842,-1.948661,-1.575939)(0.113725,0.003922,0.992157)
(-0.657630,-1.204339,-2.204257)(0.322949,-2.083749,-1.297170)(0.113725,0.003922,0.992157)
(0.381966,-1.902113,-1.884956)(1.618034,-1.902113,-1.256637)(0.113725,0.003922,0.992157)
(0.381966,-1.902113,-1.884956)(0.366842,-1.948661,-2.193973)(0.113725,0.003922,0.992157)
(0.366842,-1.948661,-2.193973)(1.633158,-1.948661,-1.565654)(0.113725,0.003922,0.992157)
(0.366842,-1.948661,-2.193973)(0.322949,-2.083749,-2.472741)(0.113725,0.003922,0.992157)
(0.366842,-1.948661,-2.193973)(1.618034,-1.902113,-1.256637)(0.113725,0.003922,0.992157)
(0.322949,-2.083749,-2.472741)(1.677051,-2.083749,-1.844422)(0.113725,0.003922,0.992157)
(0.322949,-2.083749,-2.472741)(0.254585,-2.294153,-2.693973)(0.113725,0.003922,0.992157)
(0.322949,-2.083749,-2.472741)(1.633158,-1.948661,-1.565654)(0.113725,0.003922,0.992157)
(0.254585,-2.294153,-2.693973)(1.745415,-2.294153,-2.065654)(0.113725,0.003922,0.992157)
(0.254585,-2.294153,-2.693973)(0.168441,-2.559277,-2.836012)(0.113725,0.003922,0.992157)
(0.254585,-2.294153,-2.693973)(1.677051,-2.083749,-1.844422)(0.113725,0.003922,0.992157)
(0.168441,-2.559277,-2.836012)(1.831559,-2.559277,-2.207694)(0.113725,0.003922,0.992157)
(0.168441,-2.559277,-2.836012)(0.072949,-2.853170,-2.884956)(0.113725,0.003922,0.992157)
(0.168441,-2.559277,-2.836012)(1.745415,-2.294153,-2.065654)(0.113725,0.003922,0.992157)
(0.072949,-2.853170,-2.884956)(1.927051,-2.853170,-2.256637)(0.113725,0.003922,0.992157)
(0.072949,-2.853170,-2.884956)(-0.022542,-3.147062,-2.836012)(0.113725,0.003922,0.992157)
(0.072949,-2.853170,-2.884956)(1.831559,-2.559277,-2.207694)(0.113725,0.003922,0.992157)
(-0.022542,-3.147062,-2.836012)(2.022542,-3.147062,-2.207694)(0.113725,0.003922,0.992157)
(-0.022542,-3.147062,-2.836012)(-0.108687,-3.412187,-2.693973)(0.113725,0.003922,0.992157)
(-0.022542,-3.147062,-2.836012)(1.927051,-2.853170,-2.256637)(0.113725,0.003922,0.992157)
(-0.108687,-3.412187,-2.693973)(2.108687,-3.412187,-2.065654)(0.113725,0.003922,0.992157)
(-0.108687,-3.412187,-2.693973)(-0.177051,-3.622590,-2.472741)(0.113725,0.003922,0.992157)
(-0.108687,-3.412187,-2.693973)(2.022542,-3.147062,-2.207694)(0.113725,0.003922,0.992157)
(-0.177051,-3.622590,-2.472741)(2.177051,-3.622590,-1.844422)(0.113725,0.003922,0.992157)
(-0.177051,-3.622590,-2.472741)(-0.220944,-3.757678,-2.193973)(0.113725,0.003922,0.992157)
(-0.177051,-3.622590,-2.472741)(2.108687,-3.412187,-2.065654)(0.113725,0.003922,0.992157)
(-0.220944,-3.757678,-2.193973)(2.220944,-3.757678,-1.565654)(0.113725,0.003922,0.992157)
(-0.220944,-3.757678,-2.193973)(-0.236068,-3.804226,-1.884956)(0.113725,0.003922,0.992157)
(-0.220944,-3.757678,-2.193973)(2.177051,-3.622590,-1.844422)(0.113725,0.003922,0.992157)
(-0.236068,-3.804226,-1.884956)(2.236068,-3.804226,-1.256637)(0.113725,0.003922,0.992157)
(-0.236068,-3.804226,-1.884956)(-0.220944,-3.757678,-1.575939)(0.113725,0.003922,0.992157)
(-0.236068,-3.804226,-1.884956)(2.220944,-3.757678,-1.565654)(0.113725,0.003922,0.992157)
(-0.220944,-3.757678,-1.575939)(2.220944,-3.757678,-0.947620)(0.113725,0.003922,0.992157)
(-0.220944,-3.757678,-1.575939)(-0.177051,-3.622590,-1.297170)(0.113725,0.003922,0.992157)
(-0.220944,-3.757678,-1.575939)(2.236068,-3.804226,-1.256637)(0.113725,0.003922,0.992157)
(-0.177051,-3.622590,-1.297170)(2.177051,-3.622590,-0.668852)(0.113725,0.003922,0.992157)
(-0.177051,-3.622590,-1.297170)(-0.108687,-3.412187,-1.075939)(0.113725,0.003922,0.992157)
(-0.177051,-3.622590,-1.297170)(2.220944,-3.757678,-0.947620)(0.113725,0.003922,0.992157)
(-0.108687,-3.412187,-1.075939)(2.108687,-3.412187,-0.447620)(0.113725,0.003922,0.992157)
(-0.108687,-3.412187,-1.075939)(-0.022542,-3.147062,-0.933899)(0.113725,0.003922,0.992157)
(-0.108687,-3.412187,-1.075939)(2.177051,-3.622590,-0.668852)(0.113725,0.003922,0.992157)
(-0.022542,-3.147062,-0.933899)(2.022542,-3.147062,-0.305581)(0.113725,0.003922,0.992157)
(-0.022542,-3.147062,-0.933899)(0.072949,-2.853170,-0.884956)(0.113725,0.003922,0.992157)
(-0.022542,-3.147062,-0.933899)(2.108687,-3.412187,-0.447620)(0.113725,0.003922,0.992157)
(0.072949,-2.853170,-0.884956)(1.927051,-2.853170,-0.256637)(0.113725,0.003922,0.992157)
(0.072949,-2.853170,-0.884956)(0.168441,-2.559277,-0.933899)(0.113725,0.003922,0.992157)
(0.072949,-2.853170,-0.884956)(2.022542,-3.147062,-0.305581)(0.113725,0.003922,0.992157)
(0.168441,-2.559277,-0.933899)(1.831559,-2.559277,-0.305581)(0.113725,0.003922,0.992157)
(0.168441,-2.559277,-0.933899)(0.254585,-2.294153,-1.075939)(0.113725,0.003922,0.992157)
(0.168441,-2.559277,-0.933899)(1.927051,-2.853170,-0.256637)(0.113725,0.003922,0.992157)
(0.254585,-2.294153,-1.075939)(1.745415,-2.294153,-0.447620)(0.113725,0.003922,0.992157)
(0.254585,-2.294153,-1.075939)(0.322949,-2.083749,-1.297170)(0.113725,0.003922,0.992157)
(0.254585,-2.294153,-1.075939)(1.831559,-2.559277,-0.305581)(0.113725,0.003922,0.992157)
(0.322949,-2.083749,-1.297170)(1.677051,-2.083749,-0.668852)(0.113725,0.003922,0.992157)
(0.322949,-2.083749,-1.297170)(0.366842,-1.948661,-1.575939)(0.113725,0.003922,0.992157)
(0.322949,-2.083749,-1.297170)(1.745415,-2.294153,-0.447620)(0.113725,0.003922,0.992157)
(0.366842,-1.948661,-1.575939)(1.633158,-1.948661,-0.947620)(0.113725,0.003922,0.992157)
(0.366842,-1.948661,-1.575939)(1.677051,-2.083749,-0.668852)(0.113725,0.003922,0.992157)
(1.618034,-1.902113,-1.256637)(2.618034,-1.175571,-0.628319)(0.113725,0.003922,0.992157)
(1.618034,-1.902113,-1.256637)(1.633158,-1.948661,-1.565654)(0.113725,0.003922,0.992157)
(1.633158,-1.948661,-1.565654)(2.657630,-1.204339,-0.937336)(0.113725,0.003922,0.992157)
(1.633158,-1.948661,-1.565654)(1.677051,-2.083749,-1.844422)(0.113725,0.003922,0.992157)
(1.633158,-1.948661,-1.565654)(2.618034,-1.175571,-0.628319)(0.113725,0.003922,0.992157)
(1.677051,-2.083749,-1.844422)(2.772542,-1.287827,-1.216104)(0.113725,0.003922,0.992157)
(1.677051,-2.083749,-1.844422)(1.745415,-2.294153,-2.065654)(0.113725,0.003922,0.992157)
(1.677051,-2.083749,-1.844422)(2.657630,-1.204339,-0.937336)(0.113725,0.003922,0.992157)
(1.745415,-2.294153,-2.065654)(2.951523,-1.417864,-1.437336)(0.113725,0.003922,0.992157)
(1.745415,-2.294153,-2.065654)(1.831559,-2.559277,-2.207694)(0.113725,0.003922,0.992157)
(1.745415,-2.294153,-2.065654)(2.772542,-1.287827,-1.216104)(0.113725,0.003922,0.992157)
(1.831559,-2.559277,-2.207694)(3.177051,-1.581720,-1.579375)(0.113725,0.003922,0.992157)
(1.831559,-2.559277,-2.207694)(1.927051,-2.853170,-2.256637)(0.113725,0.003922,0.992157)
(1.831559,-2.559277,-2.207694)(2.951523,-1.417864,-1.437336)(0.113725,0.003922,0.992157)
(1.927051,-2.853170,-2.256637)(3.427051,-1.763356,-1.628319)(0.113725,0.003922,0.992157)
(1.927051,-2.853170,-2.256637)(2.022542,-3.147062,-2.207694)(0.113725,0.003922,0.992157)
(1.927051,-2.853170,-2.256637)(3.177051,-1.581720,-1.579375)(0.113725,0.003922,0.992157)
(2.022542,-3.147062,-2.207694)(3.677051,-1.944991,-1.579375)(0.113725,0.003922,0.992157)
(2.022542,-3.147062,-2.207694)(2.108687,-3.412187,-2.065654)(0.113725,0.003922,0.992157)
(2.022542,-3.147062,-2.207694)(3.427051,-1.763356,-1.628319)(0.113725,0.003922,0.992157)
(2.108687,-3.412187,-2.065654)(3.902579,-2.108847,-1.437336)(0.113725,0.003922,0.992157)
(2.108687,-3.412187,-2.065654)(2.177051,-3.622590,-1.844422)(0.113725,0.003922,0.992157)
(2.108687,-3.412187,-2.065654)(3.677051,-1.944991,-1.579375)(0.113725,0.003922,0.992157)
(2.177051,-3.622590,-1.844422)(4.081559,-2.238884,-1.216104)(0.113725,0.003922,0.992157)
(2.177051,-3.622590,-1.844422)(2.220944,-3.757678,-1.565654)(0.113725,0.003922,0.992157)
(2.177051,-3.622590,-1.844422)(3.902579,-2.108847,-1.437336)(0.113725,0.003922,0.992157)
(2.220944,-3.757678,-1.565654)(4.196472,-2.322373,-0.937336)(0.113725,0.003922,0.992157)
(2.220944,-3.757678,-1.565654)(2.236068,-3.804226,-1.256637)(0.113725,0.003922,0.992157)
(2.220944,-3.757678,-1.565654)(4.081559,-2.238884,-1.216104)(0.113725,0.003922,0.992157)
(2.236068,-3.804226,-1.256637)(4.236068,-2.351141,-0.628319)(0.113725,0.003922,0.992157)
(2.236068,-3.804226,-1.256637)(2.220944,-3.757678,-0.947620)(0.113725,0.003922,0.992157)
(2.236068,-3.804226,-1.256637)(4.196472,-2.322373,-0.937336)(0.113725,0.003922,0.992157)
(2.220944,-3.757678,-0.947620)(4.196472,-2.322373,-0.319302)(0.113725,0.003922,0.992157)
(2.220944,-3.757678,-0.947620)(2.177051,-3.622590,-0.668852)(0.113725,0.003922,0.992157)
(2.220944,-3.757678,-0.947620)(4.236068,-2.351141,-0.628319)(0.113725,0.003922,0.992157)
(2.177051,-3.622590,-0.668852)(4.081559,-2.238884,-0.040533)(0.113725,0.003922,0.992157)
(2.177051,-3.622590,-0.668852)(2.108687,-3.412187,-0.447620)(0.113725,0.003922,0.992157)
(2.177051,-3.622590,-0.668852)(4.196472,-2.322373,-0.319302)(0.113725,0.003922,0.992157)
(2.108687,-3.412187,-0.447620)(3.902579,-2.108847,0.180698)(0.113725,0.003922,0.992157)
(2.108687,-3.412187,-0.447620)(2.022542,-3.147062,-0.305581)(0.113725,0.003922,0.992157)
(2.108687,-3.412187,-0.447620)(4.081559,-2.238884,-0.040533)(0.113725,0.003922,0.992157)
(2.022542,-3.147062,-0.305581)(3.677051,-1.944991,0.322738)(0.113725,0.003922,0.992157)
(2.022542,-3.147062,-0.305581)(1.927051,-2.853170,-0.256637)(0.113725,0.003922,0.992157)
(2.022542,-3.147062,-0.305581)(3.902579,-2.108847,0.180698)(0.113725,0.003922,0.992157)
(1.927051,-2.853170,-0.256637)(3.427051,-1.763356,0.371681)(0.113725,0.003922,0.992157)
(1.927051,-2.853170,-0.256637)(1.831559,-2.559277,-0.305581)(0.113725,0.003922,0.992157)
(1.927051,-2.853170,-0.256637)(3.677051,-1.944991,0.322738)(0.113725,0.003922,0.992157)
(1.831559,-2.559277,-0.305581)(3.177051,-1.581720,0.322738)(0.113725,0.003922,0.992157)
(1.831559,-2.559277,-0.305581)(1.745415,-2.294153,-0.447620)(0.113725,0.003922,0.992157)
(1.831559,-2.559277,-0.305581)(3.427051,-1.763356,0.371681)(0.113725,0.003922,0.992157)
(1.745415,-2.294153,-0.447620)(2.951523,-1.417864,0.180698)(0.113725,0.003922,0.992157)
(1.745415,-2.294153,-0.447620)(1.677051,-2.083749,-0.668852)(0.113725,0.003922,0.992157)
(1.745415,-2.294153,-0.447620)(3.177051,-1.581720,0.322738)(0.113725,0.003922,0.992157)
(1.677051,-2.083749,-0.668852)(2.772542,-1.287827,-0.040533)(0.113725,0.003922,0.992157)
(1.677051,-2.083749,-0.668852)(1.633158,-1.948661,-0.947620)(0.113725,0.003922,0.992157)
(1.677051,-2.083749,-0.668852)(2.951523,-1.417864,0.180698)(0.113725,0.003922,0.992157)
(1.633158,-1.948661,-0.947620)(2.657630,-1.204339,-0.319302)(0.113725,0.003922,0.992157)
(1.633158,-1.948661,-0.947620)(2.772542,-1.287827,-0.040533)(0.113725,0.003922,0.992157)
(2.618034,-1.175571,-0.628319)(3.000000,0.000000,-0.000000)(0.113725,0.003922,0.992157)
(2.618034,-1.175571,-0.628319)(2.657630,-1.204339,-0.937336)(0.113725,0.003922,0.992157)
(2.657630,-1.204339,-0.937336)(3.048943,0.000000,-0.309017)(0.113725,0.003922,0.992157)
(2.657630,-1.204339,-0.937336)(2.772542,-1.287827,-1.216104)(0.113725,0.003922,0.992157)
(2.657630,-1.204339,-0.937336)(3.000000,0.000000,-0.000000)(0.113725,0.003922,0.992157)
(2.772542,-1.287827,-1.216104)(3.190983,0.000000,-0.587785)(0.113725,0.003922,0.992157)
(2.772542,-1.287827,-1.216104)(2.951523,-1.417864,-1.437336)(0.113725,0.003922,0.992157)
(2.772542,-1.287827,-1.216104)(3.048943,0.000000,-0.309017)(0.113725,0.003922,0.992157)
(2.951523,-1.417864,-1.437336)(3.412215,0.000000,-0.809017)(0.113725,0.003922,0.992157)
(2.951523,-1.417864,-1.437336)(3.177051,-1.581720,-1.579375)(0.113725,0.003922,0.992157)
(2.951523,-1.417864,-1.437336)(3.190983,0.000000,-0.587785)(0.113725,0.003922,0.992157)
(3.177051,-1.581720,-1.579375)(3.690983,0.000000,-0.951057)(0.113725,0.003922,0.992157)
(3.177051,-1.581720,-1.579375)(3.427051,-1.763356,-1.628319)(0.113725,0.003922,0.992157)
(3.177051,-1.581720,-1.579375)(3.412215,0.000000,-0.809017)(0.113725,0.003922,0.992157)
(3.427051,-1.763356,-1.628319)(4.000000,0.000000,-1.000000)(0.113725,0.003922,0.992157)
(3.427051,-1.763356,-1.628319)(3.677051,-1.944991,-1.579375)(0.113725,0.003922,0.992157)
(3.427051,-1.763356,-1.628319)(3.690983,0.000000,-0.951057)(0.113725,0.003922,0.992157)
(3.677051,-1.944991,-1.579375)(4.309017,0.000000,-0.951057)(0.113725,0.003922,0.992157)
(3.677051,-1.944991,-1.579375)(3.902579,-2.108847,-1.437336)(0.113725,0.003922,0.992157)
(3.677051,-1.944991,-1.579375)(4.000000,0.000000,-1.000000)(0.113725,0.003922,0.992157)
(3.902579,-2.108847,-1.437336)(4.587785,0.000000,-0.809017)(0.113725,0.003922,0.992157)
(3.902579,-2.108847,-1.437336)(4.081559,-2.238884,-1.216104)(0.113725,0.003922,0.992157)
(3.902579,-2.108847,-1.437336)(4.309017,0.000000,-0.951057)(0.113725,0.003922,0.992157)
(4.081559,-2.238884,-1.216104)(4.809017,0.000000,-0.587785)(0.113725,0.003922,0.992157)
(4.081559,-2.238884,-1.216104)(4.196472,-2.322373,-0.937336)(0.113725,0.003922,0.992157)
(4.081559,-2.238884,-1.216104)(4.587785,0.000000,-0.809017)(0.113725,0.003922,0.992157)
(4.196472,-2.322373,-0.937336)(4.951057,0.000000,-0.309017)(0.113725,0.003922,0.992157)
(4.196472,-2.322373,-0.937336)(4.236068,-2.351141,-0.628319)(0.113725,0.003922,0.992157)
(4.196472,-2.322373,-0.937336)(4.809017,0.000000,-0.587785)(0.113725,0.003922,0.992157)
(4.236068,-2.351141,-0.628319)(5.000000,0.000000,0.000000)(0.113725,0.003922,0.992157)
(4.236068,-2.351141,-0.628319)(4.196472,-2.322373,-0.319302)(0.113725,0.003922,0.992157)
(4.236068,-2.351141,-0.628319)(4.951057,0.000000,-0.309017)(0.113725,0.003922,0.992157)
(4.196472,-2.322373,-0.319302)(4.951057,0.000000,0.309017)(0.113725,0.003922,0.992157)
(4.196472,-2.322373,-0.319302)(4.081559,-2.238884,-0.040533)(0.113725,0.003922,0.992157)
(4.196472,-2.322373,-0.319302)(5.000000,0.000000,0.000000)(0.113725,0.003922,0.992157)
(4.081559,-2.238884,-0.040533)(4.809017,0.000000,0.587785)(0.113725,0.003922,0.992157)
(4.081559,-2.238884,-0.040533)(3.902579,-2.108847,0.180698)(0.113725,0.003922,0.992157)
(4.081559,-2.238884,-0.040533)(4.951057,0.000000,0.309017)(0.113725,0.003922,0.992157)
(3.902579,-2.108847,0.180698)(4.587785,0.000000,0.809017)(0.113725,0.003922,0.992157)
(3.902579,-2.108847,0.180698)(3.677051,-1.944991,0.322738)(0.113725,0.003922,0.992157)
(3.902579,-2.108847,0.180698)(4.809017,0.000000,0.587785)(0.113725,0.003922,0.992157)
(3.677051,-1.944991,0.322738)(4.309017,0.000000,0.951057)(0.113725,0.003922,0.992157)
(3.677051,-1.944991,0.322738)(3.427051,-1.763356,0.371681)(0.113725,0.003922,0.992157)
(3.677051,-1.944991,0.322738)(4.587785,0.000000,0.809017)(0.113725,0.003922,0.992157)
(3.427051,-1.763356,0.371681)(4.000000,0.000000,1.000000)(0.113725,0.003922,0.992157)
(3.427051,-1.763356,0.371681)(3.177051,-1.581720,0.322738)(0.113725,0.003922,0.992157)
(3.427051,-1.763356,0.371681)(4.309017,0.000000,0.951057)(0.113725,0.003922,0.992157)
(3.177051,-1.581720,0.322738)(3.690983,0.000000,0.951057)(0.113725,0.003922,0.992157)
(3.177051,-1.581720,0.322738)(2.951523,-1.417864,0.180698)(0.113725,0.003922,0.992157)
(3.177051,-1.581720,0.322738)(4.000000,0.000000,1.000000)(0.113725,0.003922,0.992157)
(2.951523,-1.417864,0.180698)(3.412215,0.000000,0.809017)(0.113725,0.003922,0.992157)
(2.951523,-1.417864,0.180698)(2.772542,-1.287827,-0.040533)(0.113725,0.003922,0.992157)
(2.951523,-1.417864,0.180698)(3.690983,0.000000,0.951057)(0.113725,0.003922,0.992157)
(2.772542,-1.287827,-0.040533)(3.190983,0.000000,0.587785)(0.113725,0.003922,0.992157)
(2.772542,-1.287827,-0.040533)(2.657630,-1.204339,-0.319302)(0.113725,0.003922,0.992157)
(2.772542,-1.287827,-0.040533)(3.412215,0.000000,0.809017)(0.113725,0.003922,0.992157)
(2.657630,-1.204339,-0.319302)(3.048943,0.000000,0.309017)(0.113725,0.003922,0.992157)
(2.657630,-1.204339,-0.319302)(3.190983,0.000000,0.587785)(0.113725,0.003922,0.992157)
(3.000000,0.000000,-0.000000)(2.618034,1.175571,0.628319)(0.113725,0.003922,0.992157)
(3.000000,0.000000,-0.000000)(3.048943,0.000000,-0.309017)(0.113725,0.003922,0.992157)
(3.048943,0.000000,-0.309017)(2.657630,1.204339,0.319302)(0.113725,0.003922,0.992157)
(3.048943,0.000000,-0.309017)(3.190983,0.000000,-0.587785)(0.113725,0.003922,0.992157)
(3.048943,0.000000,-0.309017)(2.618034,1.175571,0.628319)(0.113725,0.003922,0.992157)
(3.190983,0.000000,-0.587785)(2.772542,1.287827,0.040533)(0.113725,0.003922,0.992157)
(3.190983,0.000000,-0.587785)(3.412215,0.000000,-0.809017)(0.113725,0.003922,0.992157)
(3.190983,0.000000,-0.587785)(2.657630,1.204339,0.319302)(0.113725,0.003922,0.992157)
(3.412215,0.000000,-0.809017)(2.951523,1.417864,-0.180698)(0.113725,0.003922,0.992157)
(3.412215,0.000000,-0.809017)(3.690983,0.000000,-0.951057)(0.113725,0.003922,0.992157)
(3.412215,0.000000,-0.809017)(2.772542,1.287827,0.040533)(0.113725,0.003922,0.992157)
(3.690983,0.000000,-0.951057)(3.177051,1.581720,-0.322738)(0.113725,0.003922,0.992157)
(3.690983,0.000000,-0.951057)(4.000000,0.000000,-1.000000)(0.113725,0.003922,0.992157)
(3.690983,0.000000,-0.951057)(2.951523,1.417864,-0.180698)(0.113725,0.003922,0.992157)
(4.000000,0.000000,-1.000000)(3.427051,1.763356,-0.371681)(0.113725,0.003922,0.992157)
(4.000000,0.000000,-1.000000)(4.309017,0.000000,-0.951057)(0.113725,0.003922,0.992157)
(4.000000,0.000000,-1.000000)(3.177051,1.581720,-0.322738)(0.113725,0.003922,0.992157)
(4.309017,0.000000,-0.951057)(3.677051,1.944991,-0.322738)(0.113725,0.003922,0.992157)
(4.309017,0.000000,-0.951057)(4.587785,0.000000,-0.809017)(0.113725,0.003922,0.992157)
(4.309017,0.000000,-0.951057)(3.427051,1.763356,-0.371681)(0.113725,0.003922,0.992157)
(4.587785,0.000000,-0.809017)(3.902579,2.108847,-0.180698)(0.113725,0.003922,0.992157)
(4.587785,0.000000,-0.809017)(4.809017,0.000000,-0.587785)(0.113725,0.003922,0.992157)
(4.587785,0.000000,-0.809017)(3.677051,1.944991,-0.322738)(0.113725,0.003922,0.992157)
(4.809017,0.000000,-0.587785)(4.081559,2.238884,0.040533)(0.113725,0.003922,0.992157)
(4.809017,0.000000,-0.587785)(4.951057,0.000000,-0.309017)(0.113725,0.003922,0.992157)
(4.809017,0.000000,-0.587785)(3.902579,2.108847,-0.180698)(0.113725,0.003922,0.992157)
(4.951057,0.000000,-0.309017)(4.196472,2.322373,0.319302)(0.113725,0.003922,0.992157)
(4.951057,0.000000,-0.309017)(5.000000,0.000000,0.000000)(0.113725,0.003922,0.992157)
(4.951057,0.000000,-0.309017)(4.081559,2.238884,0.040533)(0.113725,0.003922,0.992157)
(5.000000,0.000000,0.000000)(4.236068,2.351141,0.628319)(0.113725,0.003922,0.992157)
(5.000000,0.000000,0.000000)(4.951057,0.000000,0.309017)(0.113725,0.003922,0.992157)
(5.000000,0.000000,0.000000)(4.196472,2.322373,0.319302)(0.113725,0.003922,0.992157)
(4.951057,0.000000,0.309017)(4.196472,2.322373,0.937336)(0.113725,0.003922,0.992157)
(4.951057,0.000000,0.309017)(4.809017,0.000000,0.587785)(0.113725,0.003922,0.992157)
(4.951057,0.000000,0.309017)(4.236068,2.351141,0.628319)(0.113725,0.003922,0.992157)
(4.809017,0.000000,0.587785)(4.081559,2.238884,1.216104)(0.113725,0.003922,0.992157)
(4.809017,0.000000,0.587785)(4.587785,0.000000,0.809017)(0.113725,0.003922,0.992157)
(4.809017,0.000000,0.587785)(4.196472,2.322373,0.937336)(0.113725,0.003922,0.992157)
(4.587785,0.000000,0.809017)(3.902579,2.108847,1.437336)(0.113725,0.003922,0.992157)
(4.587785,0.000000,0.809017)(4.309017,0.000000,0.951057)(0.113725,0.003922,0.992157)
(4.587785,0.000000,0.809017)(4.081559,2.238884,1.216104)(0.113725,0.003922,0.992157)
(4.309017,0.000000,0.951057)(3.677051,1.944991,1.579375)(0.113725,0.003922,0.992157)
(4.309017,0.000000,0.951057)(4.000000,0.000000,1.000000)(0.113725,0.003922,0.992157)
(4.309017,0.000000,0.951057)(3.902579,2.108847,1.437336)(0.113725,0.003922,0.992157)
(4.000000,0.000000,1.000000)(3.427051,1.763356,1.628319)(0.113725,0.003922,0.992157)
(4.000000,0.000000,1.000000)(3.690983,0.000000,0.951057)(0.113725,0.003922,0.992157)
(4.000000,0.000000,1.000000)(3.677051,1.944991,1.579375)(0.113725,0.003922,0.992157)
(3.690983,0.000000,0.951057)(3.177051,1.581720,1.579375)(0.113725,0.003922,0.992157)
(3.690983,0.000000,0.951057)(3.412215,0.000000,0.809017)(0.113725,0.003922,0.992157)
(3.690983,0.000000,0.951057)(3.427051,1.763356,1.628319)(0.113725,0.003922,0.992157)
(3.412215,0.000000,0.809017)(2.951523,1.417864,1.437336)(0.113725,0.003922,0.992157)
(3.412215,0.000000,0.809017)(3.190983,0.000000,0.587785)(0.113725,0.003922,0.992157)
(3.412215,0.000000,0.809017)(3.177051,1.581720,1.579375)(0.113725,0.003922,0.992157)
(3.190983,0.000000,0.587785)(2.772542,1.287827,1.216104)(0.113725,0.003922,0.992157)
(3.190983,0.000000,0.587785)(3.048943,0.000000,0.309017)(0.113725,0.003922,0.992157)
(3.190983,0.000000,0.587785)(2.951523,1.417864,1.437336)(0.113725,0.003922,0.992157)
(3.048943,0.000000,0.309017)(2.657630,1.204339,0.937336)(0.113725,0.003922,0.992157)
(3.048943,0.000000,0.309017)(2.772542,1.287827,1.216104)(0.113725,0.003922,0.992157)
(2.618034,1.175571,0.628319)(1.618034,1.902113,1.256637)(0.113725,0.003922,0.992157)
(2.618034,1.175571,0.628319)(2.657630,1.204339,0.319302)(0.113725,0.003922,0.992157)
(2.657630,1.204339,0.319302)(1.633158,1.948661,0.947620)(0.113725,0.003922,0.992157)
(2.657630,1.204339,0.319302)(2.772542,1.287827,0.040533)(0.113725,0.003922,0.992157)
(2.657630,1.204339,0.319302)(1.618034,1.902113,1.256637)(0.113725,0.003922,0.992157)
(2.772542,1.287827,0.040533)(1.677051,2.083749,0.668852)(0.113725,0.003922,0.992157)
(2.772542,1.287827,0.040533)(2.951523,1.417864,-0.180698)(0.113725,0.003922,0.992157)
(2.772542,1.287827,0.040533)(1.633158,1.948661,0.947620)(0.113725,0.003922,0.992157)
(2.951523,1.417864,-0.180698)(1.745415,2.294153,0.447620)(0.113725,0.003922,0.992157)
(2.951523,1.417864,-0.180698)(3.177051,1.581720,-0.322738)(0.113725,0.003922,0.992157)
(2.951523,1.417864,-0.180698)(1.677051,2.083749,0.668852)(0.113725,0.003922,0.992157)
(3.177051,1.581720,-0.322738)(1.831559,2.559277,0.305581)(0.113725,0.003922,0.992157)
(3.177051,1.581720,-0.322738)(3.427051,1.763356,-0.371681)(0.113725,0.003922,0.992157)
(3.177051,1.581720,-0.322738)(1.745415,2.294153,0.447620)(0.113725,0.003922,0.992157)
(3.427051,1.763356,-0.371681)(1.927051,2.853170,0.256637)(0.113725,0.003922,0.992157)
(3.427051,1.763356,-0.371681)(3.677051,1.944991,-0.322738)(0.113725,0.003922,0.992157)
(3.427051,1.763356,-0.371681)(1.831559,2.559277,0.305581)(0.113725,0.003922,0.992157)
(3.677051,1.944991,-0.322738)(2.022542,3.147062,0.305581)(0.113725,0.003922,0.992157)
(3.677051,1.944991,-0.322738)(3.902579,2.108847,-0.180698)(0.113725,0.003922,0.992157)
(3.677051,1.944991,-0.322738)(1.927051,2.853170,0.256637)(0.113725,0.003922,0.992157)
(3.902579,2.108847,-0.180698)(2.108687,3.412187,0.447620)(0.113725,0.003922,0.992157)
